item_id,track_id,track_name,artist_names,danceability,energy,valence,acousticness,tempo,cover_url,cover_url_md,spotify_url,cluster_5f
0,000xQL6tZNLJzIrtIgxqSl,still got time feat partynextdoor,zayn partynextdoor,0.7161676646706588,0.6257237386269645,0.5178947368421053,0.1317841673388129,0.4488842133265617,https://i.scdn.co/image/ab67616d0000b273eadac26cea27137ae556e21e,https://i.scdn.co/image/ab67616d00001e02eadac26cea27137ae556e21e,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl,0
1,003eoIwxETJujVWmNFMoZy,growing pains,alessia cara,0.2431137724550898,0.7580645161290323,0.4263157894736842,0.0826892280179949,0.8732519543648996,https://i.scdn.co/image/ab67616d0000b27328f6d554b82dd6910c1df0b1,https://i.scdn.co/image/ab67616d00001e0228f6d554b82dd6910c1df0b1,https://open.spotify.com/track/003eoIwxETJujVWmNFMoZy,1
2,003vvx7Niy0yvhvHt4a68B,mr brightside,the killers,0.2419161676646707,0.9193548387096776,0.2147368421052631,0.0012097375345308,0.6125490480595408,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,1
3,00B7TZ0Xawar6NZ00JFomN,best life feat chance the rapper,cardi b chance the rapper,0.5628742514970061,0.6236559139784946,0.6663157894736842,0.2887270061512639,0.7327311531508656,https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,https://i.scdn.co/image/ab67616d00001e02a0caffda54afd0a65995bbab,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN,0
4,00Blm7zeNqgYLPtW6zg8cj,one right now with the weeknd,post malone the weeknd,0.6431137724550899,0.7849462365591399,0.6905263157894737,0.0363106070612386,0.3040889001747289,https://i.scdn.co/image/ab67616d0000b2734158fe41143182ec16ead070,https://i.scdn.co/image/ab67616d00001e024158fe41143182ec16ead070,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj,0
5,00EPIEnX1JFjff8sC6bccd,no me acuerdo,thalia natti natasha,0.821556886227545,0.8035566583953682,0.7789473684210526,0.1881226222971286,0.2860658166010677,https://i.scdn.co/image/ab67616d0000b27332704db02152ad74c0a795a9,https://i.scdn.co/image/ab67616d00001e0232704db02152ad74c0a795a9,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd,0
6,00ETaeHUQ6lops3oWU1Wrt,hot stuff,kygo donna summer,0.635928143712575,0.7766749379652605,0.4178947368421052,0.0191072574221814,0.4428261355872768,https://i.scdn.co/image/ab67616d0000b273f6dc2264553ac992a0d4a0f4,https://i.scdn.co/image/ab67616d00001e02f6dc2264553ac992a0d4a0f4,https://open.spotify.com/track/00ETaeHUQ6lops3oWU1Wrt,1
7,00ZKeP47bZtswtANkvxz2j,baile do bruxo,tropa do bruxo dj ws da igrejinha smu triz mc menor thalis,0.6994011976047905,0.2131927212572374,0.5157894736842106,0.8943653969531581,0.700161427819999,https://i.scdn.co/image/ab67616d0000b2736ff8708ab0f6ee2c3db525e2,https://i.scdn.co/image/ab67616d00001e026ff8708ab0f6ee2c3db525e2,https://open.spotify.com/track/00ZKeP47bZtswtANkvxz2j,2
8,00gpGR84M27moP7AFuqHIx,bounce out with that,ybn nahmir,0.8467065868263474,0.5564516129032259,0.4736842105263158,0.0428498920117573,0.2916039395643262,https://i.scdn.co/image/ab67616d0000b27335446fed44a2fb6e9e33ac87,https://i.scdn.co/image/ab67616d00001e0235446fed44a2fb6e9e33ac87,https://open.spotify.com/track/00gpGR84M27moP7AFuqHIx,1
9,00imgaPlYRrMGn9o83hfmk,loose change,brent faiyaz,0.5077844311377245,0.3589743589743589,0.4294736842105263,0.7575434349115341,0.2313012775167927,https://i.scdn.co/image/ab67616d0000b27369f63a842ea91ca7c522593a,https://i.scdn.co/image/ab67616d00001e0269f63a842ea91ca7c522593a,https://open.spotify.com/track/00imgaPlYRrMGn9o83hfmk,2
10,00ko9WaS4jOX1kEk3gvHjf,hot shower,chance the rapper madeintyo dababy,0.8970059880239521,0.5037220843672457,0.5968421052631578,0.0015719133164057,0.6244475480504719,https://i.scdn.co/image/ab67616d0000b273a2a8b029b103df0e90724ad5,https://i.scdn.co/image/ab67616d00001e02a2a8b029b103df0e90724ad5,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,0
11,00lNx0OcTJrS3MKHcB80HY,you dont know me feat raye,jax jones raye,0.8694610778443116,0.6691480562448305,0.6842105263157895,0.1639775701721362,0.4672881940035914,https://i.scdn.co/image/ab67616d0000b273dd05a1716e2f07a07b8ccfe3,https://i.scdn.co/image/ab67616d00001e02dd05a1716e2f07a07b8ccfe3,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,0
12,00rxTS5TKv3oXpDA6nWfBi,maria mariah,kza produes wonda,0.5964071856287426,0.880066170388751,0.7831578947368422,0.1951649291669181,0.5035399246670174,https://i.scdn.co/image/ab67616d0000b273cf11cdefcfafc03f7593419b,https://i.scdn.co/image/ab67616d00001e02cf11cdefcfafc03f7593419b,https://open.spotify.com/track/00rxTS5TKv3oXpDA6nWfBi,0
13,00syWkRGIVQvYsg2OwfBUw,east side of sorrow,zach bryan,0.3089820359281438,0.6050454921422663,0.1442105263157894,0.2374187703856549,0.5889878415226211,https://i.scdn.co/image/ab67616d0000b2733bd1de7368f5f1efd1d787b3,https://i.scdn.co/image/ab67616d00001e023bd1de7368f5f1efd1d787b3,https://open.spotify.com/track/00syWkRGIVQvYsg2OwfBUw,1
14,017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,0.6946107784431138,0.7311827956989247,0.4578947368421052,0.1680017455263016,0.4008065345014177,https://i.scdn.co/image/ab67616d0000b273c88bae7846e62a8ba59ee0bd,https://i.scdn.co/image/ab67616d00001e02c88bae7846e62a8ba59ee0bd,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,1
15,01DOm09B2AbiTARAbXVI6g,chopstix feat travis scott,schoolboy q travis scott,0.9676646706586828,0.597808105872622,0.6052631578947368,0.0393287385768626,0.4910247341277758,https://i.scdn.co/image/ab67616d0000b273189dca608b55cf5be80243b6,https://i.scdn.co/image/ab67616d00001e02189dca608b55cf5be80243b6,https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g,0
16,01K4zKU104LyJ8gMb7227B,nothing new feat phoebe bridgers taylors version from the vault,taylor swift phoebe bridgers,0.5461077844311378,0.3672456575682382,0.4357894736842105,0.8219302405781806,0.333992345782018,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://i.scdn.co/image/ab67616d00001e02318443aab3531a0558e79a4d,https://open.spotify.com/track/01K4zKU104LyJ8gMb7227B,2
17,01Qb6dN5suQNu87VJ1mIpf,did it again,lil tecca,0.6574850299401198,0.5719602977667494,0.2126315789473684,0.2193099812919106,0.6169868016130691,https://i.scdn.co/image/ab67616d0000b273942434cbd603018b706241ed,https://i.scdn.co/image/ab67616d00001e02942434cbd603018b706241ed,https://open.spotify.com/track/01Qb6dN5suQNu87VJ1mIpf,1
18,01TnVDiet1DFTsyWKUKovl,numb,xxxtentacion,0.3161676646706587,0.4075682382133994,0.1726315789473684,0.100596808344031,0.6843572210231017,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,https://i.scdn.co/image/ab67616d00001e02806c160566580d6335d1f16c,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,1
19,01dmH2IPkrLNWIMPNXlreE,paradise,bts,0.4419161676646708,0.8335401157981803,0.9442105263157896,0.2152858059377451,0.5604326507415403,https://i.scdn.co/image/ab67616d0000b27321108e396b83d171cc5c2692,https://i.scdn.co/image/ab67616d00001e0221108e396b83d171cc5c2692,https://open.spotify.com/track/01dmH2IPkrLNWIMPNXlreE,0
20,01hEpx8jnOG4q7nDK14Rhi,malibu,sangiovanni,0.6982035928143714,0.7384201819685691,0.6705263157894737,0.0281616519690536,0.611726793995127,https://i.scdn.co/image/ab67616d0000b273e0185989102fa989c915910d,https://i.scdn.co/image/ab67616d00001e02e0185989102fa989c915910d,https://open.spotify.com/track/01hEpx8jnOG4q7nDK14Rhi,0
21,01k24g94i1JvkFLQmVEdCd,if youre over me,olly alexander years  years,0.5952095808383234,0.8593879239040529,0.6168421052631579,0.0618641205601889,0.3453950749399936,https://i.scdn.co/image/ab67616d0000b273bdee2903ac46df0b47cd0086,https://i.scdn.co/image/ab67616d00001e02bdee2903ac46df0b47cd0086,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd,0
22,01ppKlDRCmPpusO3yNrSRY,telefono nuevo,bad bunny luar la l,0.5616766467065869,0.6174524400330852,0.38,0.4094522667762261,0.4778384391683142,https://i.scdn.co/image/ab67616d0000b2732ea1f035463d11e1fc3b193d,https://i.scdn.co/image/ab67616d00001e022ea1f035463d11e1fc3b193d,https://open.spotify.com/track/01ppKlDRCmPpusO3yNrSRY,1
23,01qFKNWq73UfEslI0GvumE,3d feat jack harlow,jung kook jack harlow,0.8419161676646708,0.8294044665012407,0.9010526315789472,0.0323870360909273,0.3707761231930059,https://i.scdn.co/image/ab67616d0000b27399583bb32b47e87d55c6064b,https://i.scdn.co/image/ab67616d00001e0299583bb32b47e87d55c6064b,https://open.spotify.com/track/01qFKNWq73UfEslI0GvumE,0
24,01uk7IzZyFNfQTDBXxx6NB,one last song,sam smith,0.6251497005988026,0.5254342431761787,0.4768421052631578,0.3692105132345721,0.3422511623407637,https://i.scdn.co/image/ab67616d0000b273005cd7d0ae87b081601f6cca,https://i.scdn.co/image/ab67616d00001e02005cd7d0ae87b081601f6cca,https://open.spotify.com/track/01uk7IzZyFNfQTDBXxx6NB,1
25,01vR5Z7AHinp9D2wu2BNQS,up in smoke,rin,0.7676646706586828,0.6629445822994211,0.2968421052631579,0.2364127265471135,0.1860712579882587,https://i.scdn.co/image/ab67616d0000b273152320403b2c0dbcb7c593c8,https://i.scdn.co/image/ab67616d00001e02152320403b2c0dbcb7c593c8,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS,1
26,01vv2AjxgP4uUyb8waYO5Y,morph,twenty one pilots,0.6994011976047905,0.6050454921422663,0.511578947368421,0.0751438992289348,0.2618214136723921,https://i.scdn.co/image/ab67616d0000b273d1d301e737da4324479c6660,https://i.scdn.co/image/ab67616d00001e02d1d301e737da4324479c6660,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y,1
27,01z2fBGB8Hl3Jd3zXe4IXR,come back to earth,mac miller,0.1461077844311377,0.2235318444995864,0.091578947368421,0.8953714407916994,0.2224257704097365,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,https://i.scdn.co/image/ab67616d00001e02175c577a61aa13d4fb4b6534,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR,2
28,020wG4EHTwBy5h2rbpxqvK,supreme  lego,marracash thasup sfera ebbasta,0.6059880239520959,0.6608767576509512,0.5021052631578947,0.0690070318138325,0.5697616067811775,https://i.scdn.co/image/ab67616d0000b27381e37136987fde22d16d4852,https://i.scdn.co/image/ab67616d00001e0281e37136987fde22d16d4852,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK,1
29,021lWIHJrURZrmvYQ1xcM8,all bad feat lil uzi vert,future lil uzi vert,0.9353293413173654,0.6670802315963607,0.668421052631579,0.0144794557648912,0.5763094093676502,https://i.scdn.co/image/ab67616d0000b2737459c852e9479c56eceae52a,https://i.scdn.co/image/ab67616d00001e027459c852e9479c56eceae52a,https://open.spotify.com/track/021lWIHJrURZrmvYQ1xcM8,0
30,0247StOpd3AkeBQzANX4Zf,do they know its christmas  1984 version,band aid,0.5377245508982037,0.641232423490488,0.3336842105263157,0.1649836140106775,0.4153229463297843,https://i.scdn.co/image/ab67616d0000b2732f77772e5c981e44fc347e22,https://i.scdn.co/image/ab67616d00001e022f77772e5c981e44fc347e22,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,1
31,02FaKXXL7KUtRc7K0k54tL,cozy little christmas,katy perry,0.747305389221557,0.6060794044665012,0.5557894736842106,0.1287660358231888,0.5488304040532288,https://i.scdn.co/image/ab67616d0000b273b24ac6c9632013d83ee90876,https://i.scdn.co/image/ab67616d00001e02b24ac6c9632013d83ee90876,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL,0
32,02LZ1fGJE8fB56yTlCVMEV,switch,iggy azalea anitta,0.9149700598802396,0.6226220016542597,0.3305263157894736,0.0034934570480196,0.3824630136820657,https://i.scdn.co/image/ab67616d0000b2737bd4571422d36c240e3e40cf,https://i.scdn.co/image/ab67616d00001e027bd4571422d36c240e3e40cf,https://open.spotify.com/track/02LZ1fGJE8fB56yTlCVMEV,1
33,02MWAaffLxlfxAUY7c5dvx,heat waves,glass animals,0.7317365269461079,0.5202646815550042,0.5252631578947369,0.4426517134480908,0.206482505940181,https://i.scdn.co/image/ab67616d0000b2739e495fb707973f3390850eea,https://i.scdn.co/image/ab67616d00001e029e495fb707973f3390850eea,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,2
34,02RCbjb9czvQKNGBmEmWob,woah,lil baby,0.8778443113772457,0.5967741935483871,0.4010526315789473,0.0177994004320777,0.5819744980320316,https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89,https://i.scdn.co/image/ab67616d00001e02f46a9ad551acbdab8f72fd89,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,1
35,02VBYrHfVwfEWXk5DXyf0T,leave the door open,bruno mars anderson paak silk sonic,0.5221556886227545,0.6143507030603805,0.7231578947368421,0.1830924031044219,0.6128815772767671,https://i.scdn.co/image/ab67616d0000b2731756c2022529aacfa98d2eb8,https://i.scdn.co/image/ab67616d00001e021756c2022529aacfa98d2eb8,https://open.spotify.com/track/02VBYrHfVwfEWXk5DXyf0T,0
36,02WacdrRpm4zlP8H7X6bnQ,dancing on my own,calum scott,0.5485029940119761,0.1573614557485525,0.1694736842105263,0.8561357310885866,0.3957520903995792,https://i.scdn.co/image/ab67616d0000b2731867ffdead655859c87dacc2,https://i.scdn.co/image/ab67616d00001e021867ffdead655859c87dacc2,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,2
37,02itaCXOdC54J0ISjqqFAp,all around the world la la la,r3hab a touch of class,0.6982035928143714,0.8655913978494624,0.5136842105263159,0.4818874231512035,0.4729774666110435,https://i.scdn.co/image/ab67616d0000b2738ddd20bf644f1d50adafad7b,https://i.scdn.co/image/ab67616d00001e028ddd20bf644f1d50adafad7b,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,0
38,02jLfqc9gMo8PkHEGHY3OT,si te la encuentras por ah,feid,0.710179640718563,0.5729942100909843,0.4452631578947368,0.1519050441096399,0.7571206597379669,https://i.scdn.co/image/ab67616d0000b27397e6e8981e68ec933eec4c37,https://i.scdn.co/image/ab67616d00001e0297e6e8981e68ec933eec4c37,https://open.spotify.com/track/02jLfqc9gMo8PkHEGHY3OT,1
39,02kDW379Yfd5PzW5A6vuGt,lemonade feat nav,internet money gunna don toliver nav,0.7772455089820361,0.6598428453267163,0.4621052631578947,0.257539647156482,0.564223483817919,https://i.scdn.co/image/ab67616d0000b273d46a8fffbe6c8630784f04da,https://i.scdn.co/image/ab67616d00001e02d46a8fffbe6c8630784f04da,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt,0
40,02wk5BttM0QL38ERjLPQJB,cool with you,newjeans,0.7209580838323354,0.6495037220843674,0.5263157894736843,0.6569390510573989,0.5337093936480872,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b,https://i.scdn.co/image/ab67616d00001e020744690248ef3ba7b776ea7b,https://open.spotify.com/track/02wk5BttM0QL38ERjLPQJB,2
41,0314PeD1sQNonfVWix3B2K,energy feat beam,beyonc beam,0.9017964071856288,0.5140612076095947,0.5842105263157894,0.2826907431200158,0.4127775863215617,https://i.scdn.co/image/ab67616d0000b27369a3c061676c2020adfe8315,https://i.scdn.co/image/ab67616d00001e0269a3c061676c2020adfe8315,https://open.spotify.com/track/0314PeD1sQNonfVWix3B2K,0
42,033if6Adj8fwBYsQzHOfQ8,100k cash,capital bra samra,0.6598802395209581,0.7156741108354011,0.6021052631578947,0.2907390938283466,0.243000259977388,https://i.scdn.co/image/ab67616d0000b2730fb98f7a7aa0780ac886b01d,https://i.scdn.co/image/ab67616d00001e020fb98f7a7aa0780ac886b01d,https://open.spotify.com/track/033if6Adj8fwBYsQzHOfQ8,0
43,03B2SfXuvDh1m9F4tqrX07,skin,sabrina carpenter,0.4874251497005989,0.4499586435070306,0.311578947368421,0.4305791873855946,0.3579223574507705,https://i.scdn.co/image/ab67616d0000b2732b2473f0d8c4ea75d62fba09,https://i.scdn.co/image/ab67616d00001e022b2473f0d8c4ea75d62fba09,https://open.spotify.com/track/03B2SfXuvDh1m9F4tqrX07,2
44,03LfOYi0icz4souspZVVhq,nicky jam bzrp music sessions vol 41,bizarrap nicky jam,0.5712574850299402,0.8552522746071133,0.8273684210526315,0.0918442269487212,0.2611200793233332,https://i.scdn.co/image/ab67616d0000b2730b1950b4341f9e72b9041385,https://i.scdn.co/image/ab67616d00001e020b1950b4341f9e72b9041385,https://open.spotify.com/track/03LfOYi0icz4souspZVVhq,0
45,03NqHNdG3Ur6kciQWK6e8V,oh na na,camila cabello myke towers tainy,0.7113772455089822,0.8686931348221671,0.6905263157894737,0.0719245589456024,0.4129589658945943,https://i.scdn.co/image/ab67616d0000b2731b1569ecd0e5241c52266613,https://i.scdn.co/image/ab67616d00001e021b1569ecd0e5241c52266613,https://open.spotify.com/track/03NqHNdG3Ur6kciQWK6e8V,0
46,03T4ttRCiLXST6MZjeMwmR,orphans,coldplay,0.4227544910179641,0.8128618693134823,0.263157894736842,0.0259483555242626,0.3703468582034957,https://i.scdn.co/image/ab67616d0000b273722d16eb3b31fae9cb1d2ada,https://i.scdn.co/image/ab67616d00001e02722d16eb3b31fae9cb1d2ada,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR,1
47,03eJ2DclFWXYU8GWgANdmZ,bad vibes forever feat pnb rock  trippie redd,xxxtentacion pnb rock trippie redd,0.7784431137724552,0.521298593879239,0.751578947368421,0.3360110665627075,0.5027599925029775,https://i.scdn.co/image/ab67616d0000b273fa96fd3251629605bb59345d,https://i.scdn.co/image/ab67616d00001e02fa96fd3251629605bb59345d,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ,0
48,03fs6oV5JAlbytRYf3371S,everything i love,morgan wallen,0.5005988023952096,0.8469809760132341,0.6694736842105263,0.0051634898199983,0.3462233749901752,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,https://i.scdn.co/image/ab67616d00001e02705079df9a25a28b452c1fc9,https://open.spotify.com/track/03fs6oV5JAlbytRYf3371S,0
49,03hqMhmCZiNKMSPmVabPLP,groupie love feat aap rocky,lana del rey aap rocky,0.2502994011976048,0.597808105872622,0.171578947368421,0.1136753782450686,0.78099625753481,https://i.scdn.co/image/ab67616d0000b27395e2fd1accb339fa14878190,https://i.scdn.co/image/ab67616d00001e0295e2fd1accb339fa14878190,https://open.spotify.com/track/03hqMhmCZiNKMSPmVabPLP,1
50,03iCbZaM4OkRR4We6wIzvx,idol,bts nicki minaj,0.6694610778443114,0.8635235732009926,0.4357894736842105,0.0021956604963013,0.4795675910978905,https://i.scdn.co/image/ab67616d0000b2736feb6d9ed7891f40e9a524dd,https://i.scdn.co/image/ab67616d00001e026feb6d9ed7891f40e9a524dd,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx,1
51,03mMSLEJCPoGJwQhHpN5y0,treat people with kindness,harry styles,0.6023952095808385,0.8759305210918115,0.7,0.1287660358231888,0.4552566823257698,https://i.scdn.co/image/ab67616d0000b27325180571abce9472f61bd722,https://i.scdn.co/image/ab67616d00001e0225180571abce9472f61bd722,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0,0
52,03rwnftfgpYVO6QDWOZcG6,drew a picasso,drake,0.6670658682634731,0.3227874276261373,0.1168421052631578,0.3772588639429029,0.4910912399712211,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,https://i.scdn.co/image/ab67616d00001e027d384516b23347e92a587ed1,https://open.spotify.com/track/03rwnftfgpYVO6QDWOZcG6,2
53,03vyB3AHCuEGfhh7wPc7Yf,when youre ready,shawn mendes,0.407185628742515,0.466501240694789,0.6010526315789474,0.7967791446146469,0.7546418055731898,https://i.scdn.co/image/ab67616d0000b2733a2178ae7cf4e68cad643f7e,https://i.scdn.co/image/ab67616d00001e023a2178ae7cf4e68cad643f7e,https://open.spotify.com/track/03vyB3AHCuEGfhh7wPc7Yf,2
54,03wOsqNRdFZAgwo708sjw2,say yes to heaven,lana del rey,0.4155688622754492,0.3486352357320099,0.1547368421052631,0.7535192595573688,0.3216706267873445,https://i.scdn.co/image/ab67616d0000b2736f4be5fb9cf4874c1899f4f1,https://i.scdn.co/image/ab67616d00001e026f4be5fb9cf4874c1899f4f1,https://open.spotify.com/track/03wOsqNRdFZAgwo708sjw2,2
55,03x2rVJRFUrvwlfxoHd9Mo,just you and i,tom walker,0.4994011976047904,0.6970636889991728,0.5389473684210526,0.4587484148647525,0.2741431326670657,https://i.scdn.co/image/ab67616d0000b273cc75e30610b0d39cd02cfaae,https://i.scdn.co/image/ab67616d00001e02cc75e30610b0d39cd02cfaae,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,2
56,03y045SZqaC94yfXl1cU4E,petrouchka feat plk,soso maness plk,0.5676646706586828,0.8066583953680728,0.8273684210526315,0.0600532416508145,0.5270285793747242,https://i.scdn.co/image/ab67616d0000b273cebb98909d6837d2b73f0331,https://i.scdn.co/image/ab67616d00001e02cebb98909d6837d2b73f0331,https://open.spotify.com/track/03y045SZqaC94yfXl1cU4E,0
57,042Sl6Mn83JHyLEqdK7uI0,your power,billie eilish,0.5772455089820361,0.271091811414392,0.1852631578947368,0.9376252820104364,0.5013573238048596,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,https://i.scdn.co/image/ab67616d00001e022a038d3bf875d23e4aeaa84e,https://open.spotify.com/track/042Sl6Mn83JHyLEqdK7uI0,2
58,042x9bsUBWW2fJgJ6fUh61,not going home feat gia koka,dvbbs cmc gia koka,0.6742514970059881,0.7353184449958644,0.4947368421052631,0.0938563146258039,0.3765077177008325,https://i.scdn.co/image/ab67616d0000b2739e48219a58924f86b6ab1137,https://i.scdn.co/image/ab67616d00001e029e48219a58924f86b6ab1137,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,1
59,044qU7kwVZaDwzWnRsmVVL,i dare you,the xx,0.7209580838323354,0.5388751033912325,0.263157894736842,0.6267577359011584,0.4793438896244839,https://i.scdn.co/image/ab67616d0000b2735f5dc0f546406ec5a96018bb,https://i.scdn.co/image/ab67616d00001e025f5dc0f546406ec5a96018bb,https://open.spotify.com/track/044qU7kwVZaDwzWnRsmVVL,2
60,045ZeOHPIzhxxsm8bq5kyE,out of the woods taylors version,taylor swift,0.4754491017964073,0.8924731182795699,0.1684210526315789,0.0005075189352289,0.273725959649091,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac,https://i.scdn.co/image/ab67616d00001e02904445d70d04eb24d6bb79ac,https://open.spotify.com/track/045ZeOHPIzhxxsm8bq5kyE,1
61,04CqLjewJiSAqM210vZAmT,river,miley cyrus,0.554491017964072,0.8076923076923078,0.4515789473684211,0.0005205975051299,0.4913633093307698,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46,https://i.scdn.co/image/ab67616d00001e0258039b5147731b6e52202e46,https://open.spotify.com/track/04CqLjewJiSAqM210vZAmT,1
62,04CttTezSnv71USiiG9mIo,lighthouse  andrelli remix,hearts  colors andrelli,0.532934131736527,0.6619106699751862,0.4052631578947367,0.0179000048159318,0.2982787078519217,https://i.scdn.co/image/54712b049b20aae91ef6ef3d95ff85b66a3ded31,https://i.scdn.co/image/81fdb8f68210ea186efbf9d5001a342aa1075bed,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,1
63,04CyMEHliadfQWMUJb1w99,burn, kanye west ty dolla ign,0.5389221556886228,0.8924731182795699,0.7410526315789473,0.015787312754995,0.3523902804732797,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab67616d00001e020a31b4026a452ae8c3f97a76,https://open.spotify.com/track/04CyMEHliadfQWMUJb1w99,0
64,04DwTuZ2VBdJCCC5TROn7L,in the name of love,martin garrix bebe rexha,0.407185628742515,0.4789081885856078,0.1726315789473684,0.0595502197315438,0.5270346253604921,https://i.scdn.co/image/ab67616d0000b273923db3f255cd48a6d5783ebf,https://i.scdn.co/image/ab67616d00001e02923db3f255cd48a6d5783ebf,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1
65,04MLEeAMuV9IlHEsD8vF6A,no stylist feat drake,french montana drake,0.7365269461077846,0.7053349875930521,0.4905263157894737,0.0216223670185348,0.6066360739786818,https://i.scdn.co/image/ab67616d0000b273816673ed1db2aa75cfa91843,https://i.scdn.co/image/ab67616d00001e02816673ed1db2aa75cfa91843,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,1
66,04S1pkp1VaIqjg8zZqknR5,enchanted,taylor swift,0.4610778443113773,0.6164185277088503,0.2063157894736842,0.0720251633294566,0.2131633202135441,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,https://i.scdn.co/image/ab67616d00001e02d0eae3c1661a96570f0ca7bd,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5,1
67,04WxWo7XeVyx22xEsrWRUb,gods country,travis scott,0.5676646706586828,0.6495037220843674,0.111578947368421,0.0230308283924927,0.6247317093815561,https://i.scdn.co/image/ab67616d0000b27304481c826dd292e5e4983b3f,https://i.scdn.co/image/ab67616d00001e0204481c826dd292e5e4983b3f,https://open.spotify.com/track/04WxWo7XeVyx22xEsrWRUb,1
68,04ZTP5KsCypmtCmQg5tH9R,im a mess,bebe rexha,0.5748502994011977,0.694995864350703,0.1936842105263157,0.0028194076761969,0.3040344863028192,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9,https://i.scdn.co/image/ab67616d00001e0261fe6d3a50c0beaa3cfe33e9,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,1
69,04cd1MHVq1D8v1nuTZoCdv,puntos suspensivos,piso 21,0.8059880239520959,0.7332506203473945,0.9684210526315788,0.1760500962346324,0.6366785772586292,https://i.scdn.co/image/ab67616d0000b2738cf2d98b8cee7a46488a3c25,https://i.scdn.co/image/ab67616d00001e028cf2d98b8cee7a46488a3c25,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,0
70,04ndZkbKGthTgYSv3xS7en,cupido,tini,0.9137724550898206,0.5812655086848635,0.6263157894736842,0.5241412643699404,0.4422940888397149,https://i.scdn.co/image/ab67616d0000b2730c5b7823a8b0ac6feb53fd11,https://i.scdn.co/image/ab67616d00001e020c5b7823a8b0ac6feb53fd11,https://open.spotify.com/track/04ndZkbKGthTgYSv3xS7en,0
71,04sN26COy28wTXYj3dMoiZ,bored,billie eilish,0.5556886227544912,0.3062448304383788,0.0842105263157894,0.9014077038229475,0.4428140436157413,https://i.scdn.co/image/ab67616d0000b273e0f2af91be409aad81bba98c,https://i.scdn.co/image/ab67616d00001e02e0f2af91be409aad81bba98c,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ,2
